merchant_id,month,merchant_industry,merchant_governorate,subscription_plan,acquisition_channel,customer_acquisition_cost,mrr,new_mrr,expansion_mrr,churned_mrr,active_status,total_payment_volume,transaction_count
M10026,2024-03-01,F&B,Amman,Pro,Bank Partner,33.27,78.13,0.0,0.0,0.0,True,2341.38,-1
M10026,2024-04-01,F&B,Amman,Pro,Bank Partner,33.27,114.88,0.0,36.75,0.0,True,13626.15,1011
M10026,2024-05-01,F&B,Amman,Pro,Bank Partner,33.27,114.88,0.0,0.0,0.0,True,12306.85,931
M10026,2024-06-01,F&B,Amman,Pro,Bank Partner,33.27,114.88,0.0,0.0,0.0,True,9847.98,792
M10026,2024-07-01,F&B,Amman,Pro,Bank Partner,33.27,0.0,0.0,0.0,114.88,False,0.0,0
M10027,2024-02-01,Retail,Amman,Pro,Bank Partner,39.53,112.82,112.82,0.0,0.0,True,6588.96,819
M10027,2024-03-01,Retail,Amman,Pro,Bank Partner,39.53,112.82,0.0,0.0,0.0,True,9365.5,638
M10027,2024-04-01,Retail,Amman,Pro,Bank Partner,39.53,112.82,0.0,0.0,0.0,True,9594.84,676
M10027,2024-05-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,33.92,0.0,True,5021.0,620
M10027,2024-06-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,2569.09,615
M10027,2024-07-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,6127.02,495
M10027,2024-08-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,3234.54,644
M10027,2024-09-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,2430.73,864
M10027,2024-10-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,2201.32,563
M10027,2024-11-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,4373.1,469
M10027,2024-12-01,Retail,Amman,Pro,Bank Partner,39.53,146.74,0.0,0.0,0.0,True,6502.93,681
M10027,2025-01-01,Retail,Amman,Pro,Bank Partner,50JOD,146.74,0.0,0.0,0.0,True,4404.49,528
M10028,2024-02-01,Retail,Amman,Basic,Online,30.26,17.06,17.06,0.0,0.0,True,10063.93,793
M10028,2024-03-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,36.4,0.0,True,8165.43,765
M10028,2024-04-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,5448.02,896
M10028,2024-05-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,4657.69,557
M10028,2024-06-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,5300.06,640
M10028,2024-07-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,4180.11,667
M10028,2024-08-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,3005.01,826
M10028,2024-09-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,6967.23,731
M10028,2024-10-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,2738.27,549
M10028,2024-11-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,5577.47,592
M10028,2024-12-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,3622.73,748
M10028,2025-01-01,Retail,Amman,Basic,Online,30.26,53.45,0.0,0.0,0.0,True,10883.74,745
M10029,2024-02-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,89.99,0.0,0.0,True,10848.95,877
M10029,2024-03-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,12853.27,1041
M10029,2024-04-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,4491.83,923
M10029,2024-05-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,1604.79,799
M10029,2024-06-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,8053.13,793
M10029,2024-07-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,2089.19,649
M10029,2024-08-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,2089.72,829
M10029,2024-09-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,7559.38,935
M10029,2024-10-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,3515.37,877
M10029,2024-11-01,F&B,Aqaba,Pro,Sales Agent,79.25,89.99,0.0,0.0,0.0,True,10665.85,836
M10029,2024-12-01,F&B,Zaqra,Pro,Sales Agent,79.25,0.0,0.0,0.0,89.99,False,0.0,0
M10030,2024-02-01,Retail,Aqaba,Basic,Bank Partner,19.95,20.11,20.11,0.0,0.0,True,8657.12,866
M10030,2024-03-01,Retail,Zaqra,Basic,Bank Partner,19.95,20.11,0.0,0.0,0.0,True,1523.84,621
M10030,2024-04-01,Retail,Aqaba,Basic,Bank Partner,19.95,20.11,0.0,0.0,0.0,True,9036.54,700
M10030,2024-05-01,Retail,Aqaba,Basic,Bank Partner,19.95,0.0,0.0,0.0,20.11,False,0.0,0
M10031,2024-02-01,F&B,Other,Pro,Sales Agent,73.92,0.0,81.43,0.0,81.43,False,0.0,0
M10032,2024/02/01,F&B,Other,Basic,Sales Agent,67.84,33.11,33.11,0.0,0.0,True,5563.29,802
M10032,2024-03-01,F&B,Zaqra,Basic,Sales Agent,6784.0,33.11,0.0,0.0,0.0,True,9807.84,834
M10032,2024-04-01,F&B,amman,Basic,Sales Agent,67.84,33.11,0.0,0.0,0.0,True,9261.61,990
M10032,2024-05-01,F&B,Other,Basic,Sales Agent,67.84,33.11,0.0,0.0,0.0,True,2188.01,765
M10032,2024-06-01,F&B,Zaqra,Basic,Sales Agent,67.84,100.13,0.0,67.01,0.0,True,5273.19,813
M10032,2024-07-01,F&B,Other,Basic,Sales Agent,67.84,177.24,0.0,77.11,0.0,True,13976.22,989
M10032,2024-08-01,F&B,Other,Basic,Sales Agent,67.84,177.24,0.0,0.0,0.0,True,9886.29,759
M10032,2024-09-01,F&B,Other,Basic,Sales Agent,67.84,177.24,0.0,0.0,0.0,True,12037.36,1037
M10032,2024-10-01,F&B,Other,Basic,Sales Agent,67.84,177.24,0.0,0.0,0.0,True,10276.67,1018
M10032,2024-11-01,F&B,Other,Basic,Sales Agent,67.84,177.24,0.0,0.0,0.0,True,6573.71,1024
M10032,2024-12-01,F&B,Other,Basic,Sales Agent,67.84,215.45,0.0,38.21,0.0,True,14430.36,1019
M10032,2025-01-01,F&B,Other,Basic,Sales Agent,67.84,215.45,0.0,0.0,0.0,True,11876.93,844
M10033,2024-02-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,16.55,17.21,0.0,True,1614.03,310
M10033,2024-03-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,235.31,20
M10033,2024-04-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,1345.02,186
M10033,2024-05-01,Pharmacy,Zaqra,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,7034.01,509
M10033,2024-06-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,884.44,201
M10033,2024-07-01,Pharmacy, Amman ,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,2893.33,226
M10033,2024-08-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,680.94,81
M10033,2024-09-01,Pharmacy,Zarqa,Basic,Bank Partner,-20.0,33.75,0.0,0.0,0.0,True,2536.47,332
M10033,2024-10-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,2646.82,409
M10033,2024-11-01,Pharmacy,Zarqa,Basic,Bank Partner,39.3,33.75,0.0,0.0,0.0,True,4402.39,312
M10033,2024-12-01,Pharmacy,Zarqa,Basic,Bank Partner,50JOD,33.75,0.0,0.0,0.0,True,2783.98,387
M10033,2025-01-01,Pharmacy,Zarqa,Basic,Bank Partner,50JOD,0.0,0.0,0.0,33.75,False,0.0,0
M10034,2024-02-01,Pharmacy,Irbid,Basic,Bank Partner,3021.0,35.66,35.66,0.0,0.0,True,3172.71,334
M10034,2024-03-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,35.66,0.0,0.0,0.0,True,3678.87,317
M10034,2024-04-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,90.07,0.0,54.4,0.0,True,728.65,218
M10034,2024-05-01,Pharmacy,Irbid,Basic,Bank Partner,-20.0,90.07,0.0,0.0,0.0,True,4298.83,340
M10034,2024-06-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,90.07,0.0,0.0,0.0,True,4104.4,281
M10034,2024-07-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,90.07,0.0,0.0,0.0,True,1236.2,250
M10034,2024-08-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,90.07,0.0,0.0,0.0,True,5001.85,526
M10034,2024-09-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,90.07,0.0,0.0,0.0,True,1889.47,288
M10034,2024-10-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,90.07,0.0,0.0,0.0,True,2876.25,459
M10034,2024-11-01,Pharmacy,Irbid,Basic,Bank Partner,30.21,0.0,0.0,0.0,90.07,False,0.0,0
M10035,2024-02-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,82.67,0.0,0.0,True,2289.2,183
M10035,2024-03-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,741.08,93
M10035,2024-04-01,Hospitality,amman,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,703.12,290
M10035,2024/05/01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,1982.39,484
M10035,2024-06-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,1317.77,456
M10035,2024-07-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,3079.6,309
M10035,2024-08-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,2051.53,224
M10035,2024-09-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,2190.79,174
M10035,2024/10/01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,1283.05,194
M10035,2024-11-01,Hospitality,Other,Pro,Bank Partner,23.74,82.67,0.0,0.0,0.0,True,2269.56,215
M10035,2024-12-01,Hospitality,Other,Pro,Bank Partner,23.74,117.31,0.0,34.64,0.0,True,732.93,288
M10035,2025-01-01,Hospitality,Other,Pro,Bank Partner,23.74,117.31,0.0,0.0,0.0,True,2820.57,210
M10036,2024-02-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,28.93,0.0,0.0,True,13325.49,942
M10036,2024-03-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,0.0,0.0,0.0,True,8853.08,869
M10036,2024-04-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,0.0,0.0,0.0,True,8614.61,1138
M10036,2024-05-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,0.0,0.0,0.0,True,3677.26,942
M10036,2024-06-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,0.0,0.0,0.0,True,6040.8,872
M10036,2024-07-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,0.0,0.0,0.0,True,13480.78,1039
M10036,2024-08-01,F&B,Aqaba,Basic,Bank Partner,17.85,28.93,0.0,0.0,0.0,True,6103.19,980
M10036,2024-09-01,F&B,Aqaba,Basic,Bank Partner,17.85,25.4,0.0,25.4,28.93,False,0.0,0
M10037,2024-02-01,F&B,Amman,Pro,Sales Agent,49.07,118.48,118.48,0.0,0.0,True,7890.55,688
M10037,2024-03-01,F&B,Amman,Pro,Sales Agent,49.07,118.48,0.0,0.0,0.0,True,5789.95,1061
M10037,2024-04-01,F&B,Amman,Pro,Sales Agent,49.07,0.0,0.0,0.0,118.48,False,0.0,0
M10038,2024-02-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,30.09,0.0,0.0,True,2292.32,643
M10038,2024-03-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,0.0,0.0,0.0,True,3260.63,544
M10038,2024-04-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,0.0,0.0,0.0,True,3135.69,768
M10038,2024-05-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,0.0,0.0,0.0,True,2307.87,746
M10038,2024-06-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,0.0,0.0,0.0,True,1617.46,730
M10038,2024-07-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,0.0,0.0,0.0,True,1479.56,641
M10038,2024-08-01,Retail,Amman,Basic,Bank Partner,20.63,30.09,0.0,0.0,0.0,True,2354.37,626
M10038,2024-09-01,Retail,Amman,Basic,Bank Partner,-20.0,30.09,0.0,0.0,0.0,True,1815.48,683
M10038,2024-10-01,Retail,Amman,Basic,Bank Partner,20.63,78.13,0.0,48.05,0.0,True,1869.52,788
M10038,2024-11-01,Retail,Amman,Basic,Bank Partner,20.63,0.0,0.0,0.0,78.13,False,0.0,0
M10039,2024-02-01,Retail,Amman,Basic,Sales Agent,55.06,0.0,34.68,0.0,34.68,False,0.0,0
M10040,2024-02-01,F&B,Other,Basic,Sales Agent,91.04,29.71,29.71,0.0,0.0,True,7754.89,691
M10040,2024-03-01,F&B,Other,Basic,Sales Agent,91.04,29.71,0.0,0.0,0.0,True,6459.1,940
M10040,2024-04-01,F&B,Other,Basic,Sales Agent,91.04,0.0,0.0,0.0,29.71,False,0.0,0
M10041,2024-02-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,79.83,0.0,0.0,True,7764.36,615
M10041,2024-03-01,Retail,Zarqa,Pro,Bank Partner,-20.0,79.83,0.0,0.0,0.0,True,4820.37,614
M10041,2024-04-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,2227.87,351
M10041,2024-05-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,2684.04,655
M10041,2024-06-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,2470.53,627
M10041,2024-07-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,5511.68,754
M10041,2024-08-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,7611.43,688
M10041,2024-09-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,3495.55,650
M10041,2024-10-01,Retail,Zaqra,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,4253.88,579
M10041,2024-11-01,Retail,Zaqra,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,7757.95,609
M10041,2024-12-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,6573.44,567
M10041,2025-01-01,Retail,Zarqa,Pro,Bank Partner,29.03,79.83,0.0,0.0,0.0,True,3642.13,660
M10042,2024-02-01,F&B,Amman,Basic,Sales Agent,71.4,17.03,17.03,0.0,0.0,True,9245.17,972
M10042,2024-03-01,F&B,Amman,Basic,Sales Agent,71.4,17.03,0.0,0.0,0.0,True,8346.49,1033
M10042,2024-04-01,F&B,Amman,Basic,Sales Agent,71.4,17.03,0.0,0.0,0.0,True,6338.47,679
M10042,2024-05-01,F&B,Amman,Basic,Sales Agent,71.4,17.03,0.0,0.0,0.0,True,11388.84,805
M10042,2024-06-01,F&B,Amman,Basic,Sales Agent,71.4,17.03,0.0,0.0,0.0,True,2378.61,1076
M10042,2024-07-01,F&B,Amman,Basic,Sales Agent,71.4,0.0,0.0,0.0,17.03,False,0.0,0
M10043,2024-02-01,Pharmacy,Irbid,Pro,Bank Partner,1787.0,112.29,112.29,0.0,0.0,True,1585.94,335
M10043,2024-03-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,112.29,0.0,0.0,0.0,True,2536.24,408
M10043,2024-04-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,112.29,0.0,0.0,0.0,True,3483.7,354
M10043,2024-05-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,112.29,0.0,0.0,0.0,True,1211.15,101
M10043,2024-06-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,112.29,0.0,0.0,0.0,True,1192.9,237
M10043,2024-07-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,112.29,0.0,0.0,0.0,True,4356.3,334
M10043,2024-08-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,172.36,0.0,60.06,0.0,True,1487.98,181
M10043,2024-09-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,172.36,0.0,0.0,0.0,True,798.86,261
M10043,2024-10-01,Pharmacy,Irbid,Pro,Bank Partner,17.87,0.0,0.0,0.0,172.36,False,0.0,0
M10044,2024-02-01,F&B, Amman ,Pro,Online,-20.0,94.2,94.2,0.0,0.0,True,3830.56,897
M10044,2024-03-01,F&B,Zarqa,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,8603.14,922
M10044,2024-04-01,F&B,Zarqa,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,3206.42,1012
M10044,2024-05-01,F&B,Zarqa,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,3395.28,879
M10044,2024-06-01,F&B,Zarqa,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,8760.47,992
M10044,2024-07-01,F&B,Zarqa,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,10575.19,976
M10044,2024-08-01,F&B,Zarqa,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,2066.83,1026
M10044,2024-09-01,F&B,amman,Pro,Online,54.41,94.2,0.0,0.0,0.0,True,10123.03,1042
M10044,2024-10-01,F&B,Zarqa,Pro,Online,54.41,153.85,0.0,59.66,0.0,True,11412.22,1072
M10044,2024-11-01,F&B,Zarqa,Pro,Online,54.41,153.85,0.0,0.0,0.0,True,5838.89,808
M10044,2024-12-01,F&B,Zarqa,Pro,Online,54.41,153.85,0.0,0.0,0.0,True,3303.41,934
M10044,2025-01-01,F&B,Zarqa,Pro,Online,54.41,212.26,0.0,58.41,0.0,True,15027.18,1040
M10045,2024-02-01,Retail,Amman,Pro,Sales Agent,83.37,89.6,89.6,0.0,0.0,True,6540.91,716
M10045,2024/03/01,Retail,Amman,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,1724.01,533
M10045,2024-04-01,Retail,Amman,Pro,Sales Agent,8337.0,89.6,0.0,0.0,0.0,True,2700.19,628
M10045,2024-05-01,Retail,Amman,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,12372.3,828
M10045,2024-06-01,Retail,Amman,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,4437.67,710
M10045,2024-07-01,Retail,Amman,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,5146.81,844
M10045,2024-08-01,Retail,Zaqra,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,3070.31,837
M10045,2024-09-01,Retail,Amman,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,10998.07,-1
M10045,2024-10-01,Retail,Amman,Pro,Sales Agent,83.37,89.6,0.0,0.0,0.0,True,8019.3,798
M10045,2024-11-01,Retail,Amman,Pro,Sales Agent,83.37,0.0,0.0,0.0,89.6,False,0.0,0
M10046,2024-02-01,F&B,Amman,Basic,Online,50JOD,22.11,22.11,0.0,0.0,True,3109.12,856
M10046,2024-03-01,F&B,Amman,Basic,Online,22.71,22.11,0.0,0.0,0.0,True,7801.14,949
M10046,2024-04-01,F&B,Amman,Basic,Online,22.71,22.11,0.0,0.0,0.0,True,8377.59,923
M10046,2024-05-01,F&B,Amman,Basic,Online,22.71,22.11,0.0,0.0,0.0,True,10014.75,791
M10046,2024-06-01,F&B,Amman,Basic,Online,22.71,64.47,0.0,42.36,0.0,True,7971.86,799
M10046,2024-07-01,F&B,Amman,Basic,Online,22.71,64.47,0.0,0.0,0.0,True,7377.13,770
M10046,2024-08-01,F&B,Amman,Basic,Online,22.71,64.47,0.0,0.0,0.0,True,3740.7,837
M10046,2024-09-01,F&B,Amman,Basic,Online,22.71,64.47,0.0,0.0,0.0,True,7721.35,1159
M10046,2024-10-01,F&B,Amman,Basic,Online,22.71,0.0,0.0,0.0,64.47,False,0.0,0
M10047,2024-02-01,Retail,Irbid,Basic,Sales Agent,82.47,85.38,22.89,62.49,0.0,True,6046.52,846
M10047,2024-03-01,Retail,Irbid,Basic,Sales Agent,82.47,85.38,0.0,0.0,0.0,True,4114.04,559
M10047,2024-04-01,Retail,Irbid,Basic,Sales Agent,82.47,85.38,0.0,0.0,0.0,True,10600.46,726
M10047,2024-05-01,Retail,Irbid,Basic,Sales Agent,82.47,0.0,0.0,0.0,85.38,False,0.0,0
M10048,2024-02-01,Retail,Zaqra,Pro,Bank Partner,28.59,73.75,73.75,0.0,0.0,True,6143.2,582
M10048,2024-03-01,Retail,Zarqa,Pro,Bank Partner,-20.0,73.75,0.0,0.0,0.0,True,1961.76,561
M10048,2024-04-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,3496.18,497
M10048,2024-05-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,7999.86,-1
M10048,2024-06-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,10389.15,721
M10048,2024-07-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,6309.41,874
M10048,2024-08-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,6496.87,916
M10048,2024-09-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,12788.14,959
M10048,2024-10-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,10473.77,842
M10048,2024-11-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,5743.11,803
M10048,2024-12-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,2841.65,716
M10048,2025-01-01,Retail,Zarqa,Pro,Bank Partner,28.59,73.75,0.0,0.0,0.0,True,9704.97,760
M10049,2024-02-01,F&B,Irbid,Basic,Sales Agent,44.9,17.0,17.0,0.0,0.0,True,13768.74,1078
M10049,2024-03-01,F&B,Irbid,Basic,Sales Agent,44.9,17.0,0.0,0.0,0.0,True,2440.43,967
M10049,2024-04-01,F&B,Irbid,Basic,Sales Agent,44.9,17.0,0.0,0.0,0.0,True,7657.81,802
M10049,2024-05-01,F&B,Irbid,Basic,Sales Agent,44.9,17.0,0.0,0.0,0.0,True,15290.13,1065
M10049,2024-06-01,F&B,Irbid,Basic,Sales Agent,44.9,78.69,0.0,78.69,17.0,False,0.0,0
M10050,2024-02-01,Pharmacy, Amman ,Pro,Online,38.33,107.01,107.01,0.0,0.0,True,2230.54,289
M10050,2024-03-01,Pharmacy,Zarqa,Pro,Online,38.33,107.01,0.0,0.0,0.0,True,4325.34,315
M10050,2024-04-01,Pharmacy,Zarqa,Pro,Online,38.33,107.01,0.0,0.0,0.0,True,1775.55,229
M10050,2024-05-01,Pharmacy,Zarqa,Pro,Online,38.33,173.54,0.0,66.54,0.0,True,1066.16,86
M10050,2024-06-01,Pharmacy,Zarqa,Pro,Online,38.33,173.54,0.0,0.0,0.0,True,4359.23,427
M10050,2024-07-01,Pharmacy,Zarqa,Pro,Online,38.33,173.54,0.0,0.0,0.0,True,3270.48,362
M10050,2024-08-01,Pharmacy,Zarqa,Pro,Online,38.33,173.54,0.0,0.0,0.0,True,2918.44,288
M10050,2024-09-01,Pharmacy,Zarqa,Pro,Online,38.33,173.54,0.0,0.0,0.0,True,3781.18,317
M10050,2024-10-01,Pharmacy, Amman ,Pro,Online,38.33,173.54,0.0,0.0,0.0,True,2410.24,226
M10050,2024-11-01,Pharmacy,Zarqa,Pro,Online,38.33,211.68,0.0,38.14,0.0,True,1665.44,237
M10050,2024-12-01,Pharmacy,Zarqa,Pro,Online,38.33,246.52,0.0,34.83,0.0,True,1938.18,234
M10050,2025/01/01,Pharmacy,Zarqa,Pro,Online,38.33,246.52,0.0,0.0,0.0,True,847.57,302
M10051,2024-02-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,16.78,16.78,0.0,0.0,True,1462.17,109
M10051,2024-03-01,Hospitality,Zaqra,Basic,Sales Agent,69.08,16.78,0.0,0.0,0.0,True,1301.49,502
M10051,2024-04-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,16.78,0.0,0.0,0.0,True,1879.76,321
M10051,2024-05-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,34.52,0.0,17.74,0.0,True,1330.18,256
M10051,2024/06/01,Hospitality,Aqaba,Basic,Sales Agent,69.08,34.52,0.0,0.0,0.0,True,1329.32,122
M10051,2024-07-01,Hospitality,Zaqra,Basic,Sales Agent,69.08,34.52,0.0,0.0,0.0,True,1100.21,367
M10051,2024-08-01,Hospitality,Zaqra,Basic,Sales Agent,69.08,89.8,0.0,55.28,0.0,True,146.81,20
M10051,2024-09-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,89.8,0.0,0.0,0.0,True,3017.28,263
M10051,2024-10-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,89.8,0.0,0.0,0.0,True,1574.8,310
M10051,2024-11-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,108.23,0.0,18.43,0.0,True,2542.79,311
M10051,2024-12-01,Hospitality,Aqaba,Basic,Sales Agent,69.08,0.0,0.0,0.0,108.23,False,0.0,0
M10052,2024-02-01,Pharmacy,Zarqa,Enterprise,Online,26.63,312.24,312.24,0.0,0.0,True,7928.23,532
M10052,2024-03-01,Pharmacy,Zarqa,Enterprise,Online,50JOD,312.24,0.0,0.0,0.0,True,1725.92,240
M10052,2024-04-01,Pharmacy,Zarqa,Enterprise,Online,26.63,312.24,0.0,0.0,0.0,True,1614.44,371
M10052,2024-05-01,Pharmacy,Zarqa,Enterprise,Online,26.63,312.24,0.0,0.0,0.0,True,2217.85,233
M10052,2024-06-01,Pharmacy,Zarqa,Enterprise,Online,26.63,312.24,0.0,0.0,0.0,True,6512.38,491
M10052,2024-07-01,Pharmacy,Zarqa,Enterprise,Online,26.63,369.14,0.0,56.9,0.0,True,3277.73,453
M10052,2024-08-01,Pharmacy,Zarqa,Enterprise,Online,26.63,369.14,0.0,0.0,0.0,True,124.01,33
M10052,2024-09-01,Pharmacy,Zarqa,Enterprise,Online,26.63,369.14,0.0,0.0,0.0,True,2460.96,230
M10052,2024-10-01,Pharmacy,Zarqa,Enterprise,Online,26.63,369.14,0.0,0.0,0.0,True,1057.6,159
M10052,2024-11-01,Pharmacy,Zarqa,Enterprise,Online,26.63,369.14,0.0,0.0,0.0,True,2639.0,287
M10052,2024-12-01,Pharmacy,Zarqa,Enterprise,Online,26.63,369.14,0.0,0.0,0.0,True,1759.08,151
M10052,2025-01-01,Pharmacy,Zarqa,Enterprise,Online,26.63,400.76,0.0,31.61,0.0,True,1158.61,105
M10053,2024-02-01,Hospitality,Zarqa,Pro,Online,57.83,89.72,89.72,0.0,0.0,True,2999.28,302
